train_loss,val_loss,val_accuracy,val_f1
0.8655956745147705,0.9060360613991233,0.5369003690036901,0.43006281562163734
0.8835606396198272,0.9231096821672776,0.540590405904059,0.49627985627895865
0.9278384268283844,0.9019131555276758,0.5608856088560885,0.4910658474266242
0.9452304601669311,0.8954860603108126,0.5793357933579336,0.5441635203038868
0.8565015375614167,0.8807542990235722,0.5701107011070111,0.5188743053640562
0.8736729323863983,0.8743952845825869,0.5959409594095941,0.5529644469780829
0.8024130582809448,0.8765509794740116,0.6033210332103321,0.5487554064827302
0.8642191469669342,0.8738553979817558,0.6236162361623616,0.5897827709720231
0.834565031528473,0.8554705328801099,0.6199261992619927,0.6125759439412576
0.8409419596195221,0.8621855781358831,0.6033210332103321,0.5756731886689372
0.7979050755500794,0.8418852721943575,0.6236162361623616,0.5957822253676988
0.7599771380424499,0.8360757564797121,0.6107011070110702,0.5836580525464914
0.8097829580307007,0.8365490962477291,0.6309963099630996,0.6298631411638792
0.7849095404148102,0.8669916759519016,0.6217712177121771,0.5956023030086133
0.7780211925506592,0.8242924791925094,0.6346863468634686,0.6357053613181528
0.833687686920166,0.8258213646271649,0.6236162361623616,0.6222473710459496
0.8088275134563446,0.8151835378478555,0.6439114391143912,0.6375995174926369
0.7507185935974121,0.8487993373590357,0.6014760147601476,0.5939587323467795
0.8282892107963562,0.8280717818176045,0.6365313653136532,0.6162670090650749
0.7399486660957336,0.8200043860603782,0.6365313653136532,0.6207465271354424
0.8117121934890748,0.8063347549999461,0.6291512915129152,0.6229308518241139
0.8348693430423737,0.8068114659365486,0.6383763837638377,0.6404283334001687
0.6268321603536606,0.8085500019438127,0.6512915129151291,0.6278200303800519
0.6997167944908143,0.7868780905709547,0.6439114391143912,0.6442797920973204
0.6545836150646209,0.78955937834347,0.6457564575645757,0.6264230915415168
0.6763183653354645,0.7803898874451133,0.6457564575645757,0.6471657912201367
0.6513562202453613,0.7814606007407693,0.6586715867158671,0.6467487591160945
0.696732559800148,0.8017206928309273,0.6346863468634686,0.6362689580002928
0.6440775603055954,0.7872528153307298,0.6549815498154982,0.6413611858384997
0.6322447001934052,0.7798008673331317,0.6476014760147601,0.641483910247388
0.6565300077199936,0.7888878522550359,0.6328413284132841,0.6355272085747499
0.6829605251550674,0.7785671905559652,0.6439114391143912,0.6361155125003459
0.6438356608152389,0.7966608370051664,0.6586715867158671,0.6551802207281631
0.6934986531734466,0.7843834985704983,0.6715867158671587,0.6525781047354069
0.5847052097320556,0.769485180868822,0.6623616236162362,0.6499196103528683
0.7226490020751953,0.7612440174116808,0.6678966789667896,0.659951733738778
0.6400976598262786,0.7679135948419571,0.6605166051660517,0.6472577181025031
0.6294176250696182,0.7575976112309624,0.6531365313653137,0.6532031399168668
0.6011001735925674,0.7706064476686365,0.6457564575645757,0.6431912995087478
0.6909234166145325,0.7462556800421547,0.6752767527675276,0.6718510741392963
0.5877253443002701,0.7432960140354493,0.6752767527675276,0.672959362125425
0.5525078892707824,0.754348602365045,0.6808118081180812,0.6750157031875327
0.6831501841545105,0.8046815377824447,0.6143911439114391,0.6144079085502107
0.5972843945026398,0.7830890355741277,0.6623616236162362,0.6450215792439183
0.7269394040107727,0.7455838813501245,0.6568265682656826,0.6494736270892121
0.622417938709259,0.7638186970177818,0.6402214022140221,0.6414330048074024
0.6110760688781738,0.7674960984903223,0.6586715867158671,0.6490775536275301
0.5928555220365525,0.7565138743204229,0.6586715867158671,0.6565706789138936
