step,train_loss,forward_duration,backward_duration,total_duration,before_gpu_mem,forward_gpu_mem,backward_gpu_mem,peak_gpu_mem,eval_loss,eval_duration
227,7.181272983551025,0.021793482825160027,0.263728310354054,0.285521793179214,1281048576,17995377664,6632473088,28383211008,,
228,7.183532238006592,0.020705685950815678,0.26395427342504263,0.2846599593758583,1281048576,17995377664,6632473088,28383211008,,
229,7.14300012588501,0.021108738146722317,0.2637343807145953,0.28484311886131763,1281048576,17995377664,6632473088,28383211008,,
230,7.220052242279053,0.0560574671253562,0.283312832005322,0.3393702991306782,1281048576,17995377664,6632473088,28383211008,7.151238980840464,0.18419989432040296
231,7.1866583824157715,0.026643477380275726,0.29584671650081873,0.32249019388109446,1281048576,17995377664,6632473088,28383211008,,
232,7.164595127105713,0.02117287740111351,0.2637883313000202,0.28496120870113373,1281048576,17995377664,6632473088,28383211008,,
233,7.176914691925049,0.020927526988089085,0.2637677015736699,0.284695228561759,1281048576,17995377664,6632473088,28383211008,,
234,7.145718574523926,0.02135962899774313,0.26386175118386745,0.2852213801816106,1281048576,17995377664,6632473088,28383211008,,
235,7.0982537269592285,0.022185134701430798,0.2638327619060874,0.2860178966075182,1281048576,17995377664,6632473088,28383211008,,
236,7.15303373336792,0.02092627715319395,0.26372628193348646,0.2846525590866804,1281048576,17995377664,6632473088,28383211008,,
237,7.118183612823486,0.0208689970895648,0.26377641037106514,0.28464540746062994,1281048576,17995377664,6632473088,28383211008,,
238,7.151634216308594,0.02086204942315817,0.2638197112828493,0.2846817607060075,1281048576,17995377664,6632473088,28383211008,,
239,7.137759685516357,0.021525412797927856,0.26383620128035545,0.2853616140782833,1281048576,17995377664,6632473088,28383211008,,
240,7.130124092102051,0.020855717360973358,0.26387388072907925,0.2847295980900526,1281048576,17995377664,6632473088,28383211008,7.130098960438713,0.18217370761405738
241,7.0585432052612305,0.025778486393392086,0.2877318374812603,0.3135103238746524,1281048576,17995377664,6632473088,28383211008,,
242,7.156367301940918,0.021204710938036442,0.26387129072099924,0.2850760016590357,1281048576,17995377664,6632473088,28383211008,,
243,7.1616692543029785,0.02155054174363613,0.2637896314263344,0.2853401731699705,1281048576,17995377664,6632473088,28383211008,,
244,7.100503921508789,0.020941399037837982,0.26370585057884455,0.28464724961668253,1281048576,17995377664,6632473088,28383211008,,
245,7.0786213874816895,0.023982775397598743,0.26388759166002274,0.2878703670576215,1281048576,17995377664,6632473088,28383211008,,
246,7.10380220413208,0.020775477401912212,0.2637633793056011,0.28453885670751333,1281048576,17995377664,6632473088,28383211008,,
247,7.103589057922363,0.02090836875140667,0.2637882810086012,0.28469664976000786,1281048576,17995377664,6632473088,28383211008,,
248,7.163594722747803,0.020962788723409176,0.26375440042465925,0.28471718914806843,1281048576,17995377664,6632473088,28383211008,,
249,7.1192426681518555,0.09212471358478069,0.29132289718836546,0.38344761077314615,1281048576,17995377664,6632473088,28383211008,,
250,7.144364833831787,0.022147336043417454,0.2638187212869525,0.28596605733036995,1281048576,17995377664,6632473088,28383211008,7.105229698243688,0.1842799204111588
251,7.0487260818481445,0.026452061720192432,0.2979795252904296,0.324431587010622,1281048576,17995377664,6632473088,28383211008,,
252,7.094362258911133,0.021146059967577457,0.26376171130687,0.28490777127444744,1281048576,17995377664,6632473088,28383211008,,
253,7.094562530517578,0.02079174853861332,0.29006247967481613,0.31085422821342945,1281048576,17995377664,6632473088,28383211008,,
254,7.112013816833496,0.02829384058713913,0.2661985056474805,0.2944923462346196,1281048576,17995377664,6632473088,28383211008,,
255,7.082192420959473,0.020735708065330982,0.2637455612421036,0.28448126930743456,1281048576,17995377664,6632473088,28383211008,,
256,7.103651523590088,0.020882898941636086,0.26376167964190245,0.28464457858353853,1281048576,17995377664,6632473088,28383211008,,
257,7.072153091430664,0.020945658907294273,0.26374821085482836,0.28469386976212263,1281048576,17995377664,6632473088,28383211008,,
258,7.102694034576416,0.020868249237537384,0.27579428907483816,0.29666253831237555,1281048576,17995377664,6632473088,28383211008,,
259,7.046339988708496,0.07861532643437386,0.27393200900405645,0.3525473354384303,1281048576,17995377664,6632473088,28383211008,,
260,7.099800109863281,0.020792518742382526,0.2637438401579857,0.2845363589003682,1281048576,17995377664,6632473088,28383211008,7.081041523667633,0.18348974707063104
261,7.077119827270508,0.026633331552147865,0.28136150166392326,0.30799483321607113,1281048576,17995377664,6632473088,28383211008,,
262,7.1339802742004395,0.030036660842597485,0.2644943641498685,0.294531024992466,1281048576,17995377664,6632473088,28383211008,,
263,7.096528053283691,0.021238441579043865,0.26389974262565374,0.2851381842046976,1281048576,17995377664,6632473088,28383211008,,
264,7.108119010925293,0.022866589948534966,0.2638371307402849,0.2867037206888199,1281048576,17995377664,6632473088,28383211008,,
265,7.090497016906738,0.020868947729468346,0.2637804104015231,0.28464935813099146,1281048576,17995377664,6632473088,28383211008,,
266,7.044005870819092,0.020884319208562374,0.29340621922165155,0.31429053843021393,1281048576,17995377664,6632473088,28383211008,,
267,7.088216304779053,0.03999683726578951,0.263806221075356,0.3038030583411455,1281048576,17995377664,6632473088,28383211008,,
268,7.011328220367432,0.020771258510649204,0.26372602954506874,0.28449728805571795,1281048576,17995377664,6632473088,28383211008,,
269,6.980922222137451,0.020913679152727127,0.263758291490376,0.2846719706431031,1281048576,17995377664,6632473088,28383211008,,
270,6.988141059875488,0.029362747445702553,0.2686715992167592,0.29803434666246176,1281048576,17995377664,6632473088,28383211008,7.056030163999464,0.18218281026929617
271,7.053689002990723,0.025638576596975327,0.28288950957357883,0.30852808617055416,1281048576,17995377664,6632473088,28383211008,,
272,6.998293399810791,0.02215899620205164,0.2953575514256954,0.31751654762774706,1281048576,17995377664,6632473088,28383211008,,
273,7.074502468109131,0.03813771717250347,0.26651701610535383,0.3046547332778573,1281048576,17995377664,6632473088,28383211008,,
274,7.0295562744140625,0.024275158531963825,0.26385659258812666,0.2881317511200905,1281048576,17995377664,6632473088,28383211008,,
275,7.003634929656982,0.020935089327394962,0.2807440273463726,0.30167911667376757,1281048576,17995377664,6632473088,28383211008,,
276,6.989377498626709,0.02747141569852829,0.266146644949913,0.2936180606484413,1281048576,17995377664,6632473088,28383211008,,
277,6.994138240814209,0.021019229665398598,0.26379312109202147,0.28481235075742006,1281048576,17995377664,6632473088,28383211008,,
278,7.081017017364502,0.020902128890156746,0.26374955102801323,0.28465167991817,1281048576,17995377664,6632473088,28383211008,,
279,7.011843204498291,0.020896599628031254,0.2637286502867937,0.28462524991482496,1281048576,17995377664,6632473088,28383211008,,
280,7.036967754364014,0.020873448811471462,0.26370099000632763,0.2845744388177991,1281048576,17995377664,6632473088,28383211008,7.036681550448058,0.1831612809271109
281,6.97517728805542,0.02669463213533163,0.3072875291109085,0.33398216124624014,1281048576,17995377664,6632473088,28383211008,,
282,7.106156349182129,0.021077070385217667,0.2648914875462651,0.2859685579314828,1281048576,17995377664,6632473088,28383211008,,
283,7.074361324310303,0.021086479537189007,0.2640712521970272,0.2851577317342162,1281048576,17995377664,6632473088,28383211008,,
284,6.985193729400635,0.021167420782148838,0.2638209508731961,0.28498837165534496,1281048576,17995377664,6632473088,28383211008,,
285,7.045470237731934,0.020997848361730576,0.26374538987874985,0.2847432382404804,1281048576,17995377664,6632473088,28383211008,,
286,7.0116448402404785,0.02087021805346012,0.26376990135759115,0.2846401194110513,1281048576,17995377664,6632473088,28383211008,,
287,7.01439905166626,0.022384626790881157,0.41381481382995844,0.4361994406208396,1281048576,17995377664,6632473088,28383211008,,
288,7.025137424468994,0.04483674466609955,0.26529023982584476,0.3101269844919443,1281048576,17995377664,6632473088,28383211008,,
289,6.96608829498291,0.020902088843286037,0.26379397977143526,0.2846960686147213,1281048576,17995377664,6632473088,28383211008,,
290,7.0050740242004395,0.020823808386921883,0.26381045021116734,0.2846342585980892,1281048576,17995377664,6632473088,28383211008,7.00772093163162,0.18103652262724326
291,7.059900760650635,0.02181366551667452,0.3382781967520714,0.3600918622687459,1281048576,17995377664,6632473088,28383211008,,
292,6.896054267883301,0.051130288280546665,0.2656823555007577,0.31681264378130436,1281048576,17995377664,6632473088,28383211008,,
293,7.016699314117432,0.021066791377961636,0.2638149159029126,0.28488170728087425,1281048576,17995377664,6632473088,28383211008,,
294,6.976753234863281,0.02085551992058754,0.26381533592939377,0.2846708558499813,1281048576,17995377664,6632473088,28383211008,,
295,6.957945346832275,0.033649807795882225,0.26851713098585606,0.3021669387817383,1281048576,17995377664,6632473088,28383211008,,
296,6.99116849899292,0.02765339519828558,0.26374968606978655,0.29140308126807213,1281048576,17995377664,6632473088,28383211008,,
297,6.916879177093506,0.020600617863237858,0.2674179347231984,0.28801855258643627,1281048576,17995377664,6632473088,28383211008,,
298,6.938045978546143,0.020697297528386116,0.263721713796258,0.2844190113246441,1281048576,17995377664,6632473088,28383211008,,
299,6.9610443115234375,0.022131776437163353,0.26378029584884644,0.2859120722860098,1281048576,17995377664,6632473088,28383211008,,
300,6.936724662780762,0.02086048014461994,0.3190870862454176,0.33994756639003754,1281048576,17995377664,6632473088,28383211008,6.985267709513179,0.18438135075276016
301,6.908810615539551,0.02712406311184168,0.2952189212664962,0.32234298437833786,1281048576,17995377664,6632473088,28383211008,,
302,6.978261947631836,0.02123929187655449,0.2638060161843896,0.2850453080609441,1281048576,17995377664,6632473088,28383211008,,
303,6.949229717254639,0.020781799219548702,0.26375883538275957,0.2845406346023083,1281048576,17995377664,6632473088,28383211008,,
304,6.955914497375488,0.020840669982135296,0.2682560598477721,0.2890967298299074,1281048576,17995377664,6632473088,28383211008,,
305,6.916543483734131,0.02162337303161621,0.26371006574481726,0.28533343877643347,1281048576,17995377664,6632473088,28383211008,,
306,6.932679176330566,0.020787528716027737,0.26370951626449823,0.28449704498052597,1281048576,17995377664,6632473088,28383211008,,
307,6.9583635330200195,0.020937989465892315,0.2883234554901719,0.3092614449560642,1281048576,17995377664,6632473088,28383211008,,
308,7.000985145568848,0.02697858214378357,0.2638297453522682,0.2908083274960518,1281048576,17995377664,6632473088,28383211008,,
309,6.888614654541016,0.022690108977258205,0.2637954466044903,0.2864855555817485,1281048576,17995377664,6632473088,28383211008,,
310,6.918454647064209,0.020868629217147827,0.28342888969928026,0.3042975189164281,1281048576,17995377664,6632473088,28383211008,6.958351916954165,0.18352743132864355
311,6.945558071136475,0.027005462907254696,0.2962259752675891,0.3232314381748438,1281048576,17995377664,6632473088,28383211008,,
312,6.896637916564941,0.022767570801079273,0.26385765336453915,0.2866252241656184,1281048576,17995377664,6632473088,28383211008,,
313,6.999008655548096,0.02108000870794058,0.2825231524184346,0.3036031611263752,1281048576,17995377664,6632473088,28383211008,,
314,6.941124439239502,0.05284311715513468,0.2638713223859668,0.31671443954110146,1281048576,17995377664,6632473088,28383211008,,
315,6.942345142364502,0.020976487547159195,0.263764682225883,0.2847411697730422,1281048576,17995377664,6632473088,28383211008,,
316,6.986351013183594,0.020889957435429096,0.2669091960415244,0.2877991534769535,1281048576,17995377664,6632473088,28383211008,,
317,6.8820719718933105,0.02311354409903288,0.26564979646354914,0.288763340562582,1281048576,17995377664,6632473088,28383211008,,
318,6.967721939086914,0.021022047847509384,0.26379875279963017,0.28482080064713955,1281048576,17995377664,6632473088,28383211008,,
319,6.953340530395508,0.02085251547396183,0.26378350146114826,0.2846360169351101,1281048576,17995377664,6632473088,28383211008,,
320,6.947019100189209,0.020931538194417953,0.26402939576655626,0.2849609339609742,1281048576,17995377664,6632473088,28383211008,6.945925282650307,0.18354729355358687
321,6.906807899475098,0.027222003787755966,0.2963755773380399,0.32359758112579584,1281048576,17995377664,6632473088,28383211008,,
322,6.867979049682617,0.021482431329786777,0.2637929134070873,0.2852753447368741,1281048576,17995377664,6632473088,28383211008,,
323,6.907726287841797,0.026507649570703506,0.2638001022860408,0.2903077518567443,1281048576,17995377664,6632473088,28383211008,,
324,6.927510738372803,0.06430256273597479,0.2643669368699193,0.3286694996058941,1281048576,17995377664,6632473088,28383211008,,
325,6.929998397827148,0.032973107881844044,0.2638599229976535,0.29683303087949753,1281048576,17995377664,6632473088,28383211008,,
326,6.917107582092285,0.020898377522826195,0.26378847286105156,0.28468685038387775,1281048576,17995377664,6632473088,28383211008,,
327,6.895137786865234,0.020880754105746746,0.2637480432167649,0.2846287973225117,1281048576,17995377664,6632473088,28383211008,,
328,6.859412670135498,0.02064304333180189,0.2637645723298192,0.2844076156616211,1281048576,17995377664,6632473088,28383211008,,
329,6.949916362762451,0.025471978820860386,0.2637678422033787,0.28923982102423906,1281048576,17995377664,6632473088,28383211008,,
330,6.921323776245117,0.022002220153808594,0.2638971423730254,0.285899362526834,1281048576,17995377664,6632473088,28383211008,6.912339116706223,0.1828096361189592
331,6.88758659362793,0.026823757216334343,0.2968662530183792,0.32369001023471355,1281048576,17995377664,6632473088,28383211008,,
332,6.915099143981934,0.06671375501900911,0.26532093062996864,0.33203468564897776,1281048576,17995377664,6632473088,28383211008,,
333,6.8678154945373535,0.024246253073215485,0.2642309358343482,0.2884771889075637,1281048576,17995377664,6632473088,28383211008,,
334,6.860909461975098,0.02109370566904545,0.2640922153368592,0.2851859210059047,1281048576,17995377664,6632473088,28383211008,,
335,6.895444869995117,0.021220466122031212,0.263902653940022,0.2851231200620532,1281048576,17995377664,6632473088,28383211008,,
336,6.925228595733643,0.02582394052296877,0.26397580467164516,0.28979974519461393,1281048576,17995377664,6632473088,28383211008,,
337,6.891661167144775,0.0212303651496768,0.2637598533183336,0.2849902184680104,1281048576,17995377664,6632473088,28383211008,,
338,6.817696571350098,0.06528803706169128,0.27072649076581,0.3360145278275013,1281048576,17995377664,6632473088,28383211008,,
339,6.7761359214782715,0.023453458212316036,0.2707531312480569,0.2942065894603729,1281048576,17995377664,6632473088,28383211008,,
340,6.82163143157959,0.02085245493799448,0.2637936621904373,0.2846461171284318,1281048576,17995377664,6632473088,28383211008,6.884927804352807,0.18200357154500288
341,6.860200881958008,0.03507993184030056,0.2835532007738948,0.31863313261419535,1281048576,17995377664,6632473088,28383211008,,
342,6.840858459472656,0.020994224585592747,0.2900419468060136,0.31103617139160633,1281048576,17995377664,6632473088,28383211008,,
343,6.7911376953125,0.03711719159036875,0.2672684518620372,0.30438564345240593,1281048576,17995377664,6632473088,28383211008,,
344,6.871285438537598,0.023773358203470707,0.263862612657249,0.2876359708607197,1281048576,17995377664,6632473088,28383211008,,
345,6.862680435180664,0.021034644916653633,0.26382669247686863,0.28486133739352226,1281048576,17995377664,6632473088,28383211008,,
346,6.811223030090332,0.021100915037095547,0.26375015173107386,0.2848510667681694,1281048576,17995377664,6632473088,28383211008,,
347,6.876157760620117,0.020998475141823292,0.26379524171352386,0.28479371685534716,1281048576,17995377664,6632473088,28383211008,,
348,6.829670429229736,0.020764793269336224,0.27354306634515524,0.29430785961449146,1281048576,17995377664,6632473088,28383211008,,
349,6.845503807067871,0.06881726626306772,0.26556050311774015,0.3343777693808079,1281048576,17995377664,6632473088,28383211008,,
350,6.841814041137695,0.020865943282842636,0.2671656711027026,0.28803161438554525,1281048576,17995377664,6632473088,28383211008,6.859931554950651,0.18310565872453763
351,6.830564975738525,0.025952761992812157,0.2948281019926071,0.3207808639854193,1281048576,17995377664,6632473088,28383211008,,
352,6.770858287811279,0.021009325049817562,0.26381611451506615,0.2848254395648837,1281048576,17995377664,6632473088,28383211008,,
353,6.859745025634766,0.020839033648371696,0.264758238568902,0.2855972722172737,1281048576,17995377664,6632473088,28383211008,,
354,6.7834649085998535,0.021120126359164715,0.2639014534652233,0.285021579824388,1281048576,17995377664,6632473088,28383211008,,
355,6.868563175201416,0.021022304892539978,0.26841543707996607,0.28943774197250605,1281048576,17995377664,6632473088,28383211008,,
356,6.80592679977417,0.024915226735174656,0.26402619387954473,0.2889414206147194,1281048576,17995377664,6632473088,28383211008,,
357,6.837630748748779,0.02086036466062069,0.26376536302268505,0.28462572768330574,1281048576,17995377664,6632473088,28383211008,,
358,6.783491134643555,0.020716123282909393,0.2792923282831907,0.3000084515661001,1281048576,17995377664,6632473088,28383211008,,
359,6.8223185539245605,0.02705190796405077,0.2660324443131685,0.2930843522772193,1281048576,17995377664,6632473088,28383211008,,
360,6.750918865203857,0.020876923575997353,0.26381690334528685,0.2846938269212842,1281048576,17995377664,6632473088,28383211008,6.837695786210357,0.18397434660401502
361,6.808250427246094,0.0263194739818573,0.29684887267649174,0.32316834665834904,1281048576,17995377664,6632473088,28383211008,,
362,6.823381423950195,0.050763207487761974,0.26385167241096497,0.31461487989872694,1281048576,17995377664,6632473088,28383211008,,
363,6.851480484008789,0.020891433581709862,0.26380457263439894,0.2846960062161088,1281048576,17995377664,6632473088,28383211008,,
364,6.819154739379883,0.020883813500404358,0.26380903273820877,0.28469284623861313,1281048576,17995377664,6632473088,28383211008,,
365,6.8167243003845215,0.020883074030280113,0.2639170438051224,0.2848001178354025,1281048576,17995377664,6632473088,28383211008,,
366,6.821972846984863,0.020761904306709766,0.2638029521331191,0.2845648564398289,1281048576,17995377664,6632473088,28383211008,,
367,6.832348346710205,0.02089148573577404,0.2637994531542063,0.2846909388899803,1281048576,17995377664,6632473088,28383211008,,
368,6.784745693206787,0.02526036836206913,0.34406041260808706,0.3693207809701562,1281048576,17995377664,6632473088,28383211008,,
369,6.776434421539307,0.04833018407225609,0.2637603525072336,0.3120905365794897,1281048576,17995377664,6632473088,28383211008,,
370,6.826090335845947,0.03202510438859463,0.26472154818475246,0.2967466525733471,1281048576,17995377664,6632473088,28383211008,6.823324523988317,0.1847532944387344
371,6.740049362182617,0.026018572971224785,0.437757913954556,0.4637764869257808,1281048576,17995377664,6632473088,28383211008,,
372,6.822664260864258,0.04770097229629755,0.26378168258816004,0.3114826548844576,1281048576,17995377664,6632473088,28383211008,,
373,6.768135070800781,0.022509323433041573,0.2637988431379199,0.2863081665709615,1281048576,17995377664,6632473088,28383211008,,
374,6.723779678344727,0.02067521307617426,0.263747232966125,0.28442244604229927,1281048576,17995377664,6632473088,28383211008,,
375,6.761151313781738,0.020783494226634502,0.26374922320246696,0.28453271742910147,1281048576,17995377664,6632473088,28383211008,,
376,6.820233345031738,0.020950915291905403,0.26374990306794643,0.28470081835985184,1281048576,17995377664,6632473088,28383211008,,
377,6.65138053894043,0.020710262469947338,0.27549214754253626,0.2962024100124836,1281048576,17995377664,6632473088,28383211008,,
378,6.737278461456299,0.02717563882470131,0.26382604241371155,0.29100168123841286,1281048576,17995377664,6632473088,28383211008,,
379,6.776551723480225,0.020892415195703506,0.2677013035863638,0.2885937187820673,1281048576,17995377664,6632473088,28383211008,,
380,6.799149513244629,0.03299572039395571,0.31136862374842167,0.3443643441423774,1281048576,17995377664,6632473088,28383211008,6.796628819137323,0.18336846277911645
381,6.726541042327881,0.02600550279021263,0.2851999206468463,0.3112054234370589,1281048576,17995377664,6632473088,28383211008,,
382,6.770836353302002,0.020814253948628902,0.2909347824752331,0.311749036423862,1281048576,17995377664,6632473088,28383211008,,
383,6.802436828613281,0.026498774997889996,0.2637327518314123,0.2902315268293023,1281048576,17995377664,6632473088,28383211008,,
384,6.786751747131348,0.020778153091669083,0.2637363513931632,0.2845145044848323,1281048576,17995377664,6632473088,28383211008,,
385,6.769166946411133,0.022168242372572422,0.26391206216067076,0.2860803045332432,1281048576,17995377664,6632473088,28383211008,,
386,6.770484924316406,0.04484986513853073,0.2637858223170042,0.30863568745553493,1281048576,17995377664,6632473088,28383211008,,
387,6.854659080505371,0.02063122298568487,0.2637162422761321,0.284347465261817,1281048576,17995377664,6632473088,28383211008,,
388,6.771182060241699,0.020733794197440147,0.2637132918462157,0.2844470860436559,1281048576,17995377664,6632473088,28383211008,,
389,6.706425666809082,0.020848014391958714,0.267409922555089,0.2882579369470477,1281048576,17995377664,6632473088,28383211008,,
390,6.66660737991333,0.020680872723460197,0.2637834632769227,0.2844643360003829,1281048576,17995377664,6632473088,28383211008,6.778546692895108,0.18219282748330323
391,6.712686061859131,0.026023492217063904,0.32363862358033657,0.3496621157974005,1281048576,17995377664,6632473088,28383211008,,
392,6.740942001342773,0.038253228180110455,0.26585939805954695,0.3041126262396574,1281048576,17995377664,6632473088,28383211008,,
393,6.701128005981445,0.020869974046945572,0.26376718655228615,0.2846371605992317,1281048576,17995377664,6632473088,28383211008,,
394,6.675414562225342,0.022600953467190266,0.26377536728978157,0.28637632075697184,1281048576,17995377664,6632473088,28383211008,,
395,6.5787577629089355,0.020729593001306057,0.26379103772342205,0.2845206307247281,1281048576,17995377664,6632473088,28383211008,,
396,6.757248878479004,0.02088175341486931,0.2673793165013194,0.2882610699161887,1281048576,17995377664,6632473088,28383211008,,
397,6.74241304397583,0.020779983140528202,0.26376675721257925,0.28454674035310745,1281048576,17995377664,6632473088,28383211008,,
398,6.72133731842041,0.02090266440063715,0.26379548758268356,0.2846981519833207,1281048576,17995377664,6632473088,28383211008,,
399,6.722445964813232,0.020847883075475693,0.2638002270832658,0.2846481101587415,1281048576,17995377664,6632473088,28383211008,,
400,6.741392612457275,0.020895984023809433,0.26380626764148474,0.28470225166529417,1281048576,17995377664,6632473088,28383211008,6.768496130333572,0.18505007517142374
401,6.638558864593506,0.026702805422246456,0.29534315038472414,0.3220459558069706,1281048576,17995377664,6632473088,28383211008,,
402,6.6500701904296875,0.02121356502175331,0.2638113275170326,0.28502489253878593,1281048576,17995377664,6632473088,28383211008,,
403,6.746850490570068,0.02093501389026642,0.2637849869206548,0.2847200008109212,1281048576,17995377664,6632473088,28383211008,,
404,6.721169471740723,0.020876954309642315,0.2641964303329587,0.285073384642601,1281048576,17995377664,6632473088,28383211008,,
405,6.661930084228516,0.021139885298907757,0.2638316573575139,0.28497154265642166,1281048576,17995377664,6632473088,28383211008,,
406,6.651848793029785,0.020927623845636845,0.2655511973425746,0.28647882118821144,1281048576,17995377664,6632473088,28383211008,,
407,6.718222618103027,0.08358495496213436,0.28609815891832113,0.3696831138804555,1281048576,17995377664,6632473088,28383211008,,
408,6.6401238441467285,0.026103802025318146,0.26385135669261217,0.2899551587179303,1281048576,17995377664,6632473088,28383211008,,
409,6.627399444580078,0.02102605439722538,0.26376088708639145,0.28478694148361683,1281048576,17995377664,6632473088,28383211008,,
410,6.69495964050293,0.02093940321356058,0.26400769874453545,0.284947101958096,1281048576,17995377664,6632473088,28383211008,6.737486565699343,0.18330333711671049
411,6.76173734664917,0.0267789950594306,0.2938273511826992,0.3206063462421298,1281048576,17995377664,6632473088,28383211008,,
412,6.713170051574707,0.020928543992340565,0.2638266971334815,0.28475524112582207,1281048576,17995377664,6632473088,28383211008,,
413,6.64293909072876,0.021880699321627617,0.2637818083167076,0.28566250763833523,1281048576,17995377664,6632473088,28383211008,,
414,6.650857448577881,0.020854934118688107,0.267331357114017,0.2881862912327051,1281048576,17995377664,6632473088,28383211008,,
415,6.6722636222839355,0.033087581396102905,0.2638556268066168,0.2969432082027197,1281048576,17995377664,6632473088,28383211008,,
416,6.6131134033203125,0.020795462653040886,0.26376291643828154,0.2845583790913224,1281048576,17995377664,6632473088,28383211008,,
417,6.617194652557373,0.03086958732455969,0.2638387978076935,0.29470838513225317,1281048576,17995377664,6632473088,28383211008,,
418,6.692971229553223,0.07263545505702496,0.2829236714169383,0.35555912647396326,1281048576,17995377664,6632473088,28383211008,,
419,6.70721435546875,0.05098589789122343,0.04941934812813997,0.1004052460193634,1280700416,3866113024,2105324032,5201786368,6.720984474557345,0.18338062101211705
